# avTemp, avVisc, modeltime, Nu, step, surfVRMS, VRMS, yielding
5.878835787959387771e-01,1.837497391732520327e+03,1.456100438519432501e-02,2.685550792470373427e+00,1.320000000000000000e+03,2.292709302731550380e+01,1.336015995383463348e+02,3.767842809002517473e-02
5.885829807889209064e-01,1.823951852772090433e+03,1.467648195686731272e-02,2.715545504215489903e+00,1.330000000000000000e+03,2.322044888577894284e+01,1.341363482459259160e+02,3.767842741952581731e-02
5.892787260240921476e-01,1.810479742341967722e+03,1.479178689466882982e-02,2.745871077619748135e+00,1.340000000000000000e+03,2.352048197124176454e+01,1.346713921812859951e+02,3.769801929594487899e-02
5.899708041288920235e-01,1.797077822056735158e+03,1.490691850588595456e-02,2.776532512009617815e+00,1.350000000000000000e+03,2.382716472804492724e+01,1.352052500208032768e+02,3.783215057541142179e-02
5.906592263860640513e-01,1.783732168620225593e+03,1.502188017075292356e-02,2.807536582344523080e+00,1.360000000000000000e+03,2.414144463356433334e+01,1.357363679357866033e+02,3.795950035428848762e-02
5.913440160094400877e-01,1.770455653204234750e+03,1.513667773828020376e-02,2.838891327689514466e+00,1.370000000000000000e+03,2.446314218933004980e+01,1.362620767593221274e+02,3.800848039799871458e-02
5.920251984250052280e-01,1.757251772791453050e+03,1.525131777087436989e-02,2.870604917939603151e+00,1.380000000000000000e+03,2.479246501376406187e+01,1.367804416837044528e+02,3.815466891248153053e-02
5.927027968518203682e-01,1.744119365495235343e+03,1.536580687571502055e-02,2.902686040057982364e+00,1.390000000000000000e+03,2.512985224762137904e+01,1.372900814488171477e+02,3.825262996722299941e-02
5.933769465810249111e-01,1.731054513748863428e+03,1.548016578928627408e-02,2.935148268806602623e+00,1.400000000000000000e+03,2.547607160266267456e+01,1.377761558286882746e+02,3.832044917921420546e-02
5.940474697977107255e-01,1.718072797293807980e+03,1.559436771042635103e-02,2.967991684105056205e+00,1.410000000000000000e+03,2.583006608582994090e+01,1.382929992618196593e+02,3.841840986939244057e-02
